zid,name,tags,website,physical_address,phone,opening_hours,country_code,longitude,latitude,gisprecision,correctly_placed,created_at,updated_at,updated_by,facebook_page,categories
1019691,St Dominic's School (Blockhouse Bay),"State Integrated Co-Ed Primary, Intermediate School",http://www.stdominics.school.nz,"32 Bolton Street, Blockhouse Bay, Auckland",09 626 5391,,NZ,174.69897,-36.919295,number,1,2006-08-11T17:43:07Z,2011-11-11T09:55:00Z,zenbu-cc,,ElementarySchool MiddleSchool
1019698,St Francis De Sales School (Is.Bay),"State Integrated Co-Ed Primary, Intermediate School",http://www.sfds.school.nz/,"11 Mersey Street, Island Bay, Wellington",04 939 7370,,NZ,174.77488,-41.337866,number,1,2006-08-11T17:43:08Z,2011-11-11T09:55:00Z,zenbu-cc,,ElementarySchool MiddleSchool
1019712,St Francis School (Thames),"State Integrated Co-Ed Primary, Intermediate School",http://www.stfrancis-thames.school.nz,"Mackay Street, Thames",07 868 7655,,NZ,175.54594,-37.143419,manual,1,2006-08-11T17:43:08Z,2007-10-06T17:16:12Z,burgla,,ElementarySchool MiddleSchool
1019747,St Gerard's School (Alexandra),"State Integrated Co-Ed Primary, Intermediate School",,"2 Station Street, Alexandra",03 448 8339,,NZ,169.39699,-45.24935,number,1,2006-08-11T17:43:09Z,2013-04-12T15:09:03Z,zenbu,,ElementarySchool MiddleSchool
1019754,St Heliers School,"State Co-Ed Primary, Intermediate School",http://www.stheliers.school.nz,"126-160 St Heliers Bay Road, St Heliers, Auckland",09 575 8311,,NZ,174.860489,-36.858411,number,1,2006-08-11T17:43:09Z,2011-12-04T11:57:09Z,zenbu-cc,,ElementarySchool MiddleSchool
1019796,St John The Evangelist School (Otara),"State Integrated Co-Ed Primary, Intermediate School",,"14 b Otara Road, Otara, Auckland",09 274 7558,,NZ,174.869734,-36.961306,number,1,2006-08-11T17:43:10Z,2013-04-12T14:57:26Z,zenbu,,ElementarySchool MiddleSchool
1019838,St John's School (Ranfurly),"State Integrated Co-Ed Primary, Intermediate School",,"6 Stuart Road, Ranfurly",03 444 9514,,NZ,170.096053,-45.133476,number,1,2006-08-11T17:43:11Z,2006-09-01T11:54:20Z,zenbu,,ElementarySchool MiddleSchool
1019852,St Joseph's Catholic Sch (Morrinsville),"State Integrated Co-Ed Primary, Intermediate School",http://www.stjoes.school.nz/,"11 Linden Street, Morrinsville",07 889 5306,,NZ,175.53171,-37.654858,number,1,2006-08-11T17:43:11Z,2011-11-11T09:55:00Z,zenbu-cc,,ElementarySchool MiddleSchool
1019859,St Joseph's Catholic School (Fairfield),"State Integrated Co-Ed Primary, Intermediate School",http://www.stjosephs.school.nz,"88 Clarkin Road, Hamilton",07 855 5434,,NZ,175.274051,-37.766275,number,1,2006-08-11T17:43:11Z,2013-04-12T15:09:03Z,zenbu,,ElementarySchool MiddleSchool
1019866,St Joseph's Catholic School (Matamata),"State Integrated Co-Ed Primary, Intermediate School",,"Hohaia Street, Matamata",07 888 8415,,NZ,175.777908,-37.812547,manual,1,2006-08-11T17:43:12Z,2013-04-12T15:09:36Z,zenbu,,ElementarySchool MiddleSchool
1019873,St Joseph's Catholic School (Matata),"State Integrated Co-Ed Primary, Intermediate School",,"Wilson Street, Matata",07 322 2095,,NZ,176.757456,-37.891277,manual,1,2006-08-11T17:43:12Z,2007-10-14T12:31:29Z,burgla,,ElementarySchool MiddleSchool
1019880,St Joseph's Catholic School (Opotiki),"State Integrated Co-Ed Primary, Intermediate School",,"Grey Street, Opotiki",07 315 6066,,NZ,177.285926,-38.002284,manual,1,2006-08-11T17:43:12Z,2007-10-13T21:51:17Z,burgla,,ElementarySchool MiddleSchool
1019887,St Joseph's Catholic School (Paeroa),"State Integrated Co-Ed Primary, Intermediate School",http://www.paeroa-stjosephs.school.nz,"200 Normanby Road, Paeroa",07 862 8994,,NZ,175.678459,-37.385345,number,0,2006-08-11T17:43:12Z,2011-11-14T20:09:58Z,zenbu-cc,,ElementarySchool MiddleSchool
1019894,St Joseph's Catholic School (Te Aroha),"State Integrated Co-Ed Primary, Intermediate School",,"41 Koromiko Street, Te Aroha",07 884 9480,,NZ,175.711181,-37.539666,number,1,2006-08-11T17:43:12Z,2007-01-23T12:19:05Z,zenbu,,ElementarySchool MiddleSchool
1019901,St Joseph's Catholic School (Te Kuiti),"State Integrated Co-Ed Primary, Intermediate School",,"Seddon St, Te Kuiti",07 878 8190,,NZ,175.164868,-38.339839,manual,1,2006-08-11T17:43:13Z,2007-12-22T18:23:36Z,burgla,,ElementarySchool MiddleSchool
1019908,St Joseph's Catholic School (Waihi),"State Integrated Co-Ed Primary, Intermediate School",,"91 Mueller Street, Waihi",07 863 8653,,NZ,175.847231,-37.39459,number,1,2006-08-11T17:43:13Z,2006-09-01T11:54:21Z,zenbu,,ElementarySchool MiddleSchool
1019915,St Joseph's Catholic School (Whakatane),"State Integrated Co-Ed Primary, Intermediate School",,"101 King Street, Whakatane",07 308 8920,,NZ,176.982353,-37.964365,number,1,2006-08-11T17:43:13Z,2007-01-23T13:21:12Z,zenbu,,ElementarySchool MiddleSchool
1019929,St Joseph's School (Ashburton),"State Integrated Co-Ed Primary, Intermediate School",http://www.st-josephs.school.nz,"87 Havelock Street, Ashburton",03 308 5299,,NZ,171.746312,-43.901458,number,1,2006-08-11T17:43:13Z,2011-11-11T09:55:00Z,zenbu-cc,,ElementarySchool MiddleSchool
1019936,St Joseph's School (Balclutha),"State Integrated Co-Ed Primary, Intermediate School",,"18 Stewart Street, Balclutha",03 418 2548,,NZ,169.737301,-46.240972,number,1,2006-08-11T17:43:13Z,2006-09-01T11:54:21Z,zenbu,,ElementarySchool MiddleSchool
1019943,St Joseph's School (Dannevirke),"State Integrated Co-Ed Primary, Intermediate School",,"McPhee Street, Dannevirke",06 374 7910,,NZ,176.102348,-40.209934,manual,1,2006-08-11T17:43:14Z,2007-10-15T12:14:52Z,burgla,,ElementarySchool MiddleSchool
1019950,St Joseph's School (Dargaville),"State Integrated Co-Ed Primary, Intermediate School",,"Charlotte Street, Dargaville",09 439 8639,,NZ,173.862623,-35.935391,manual,1,2006-08-11T17:43:14Z,2013-04-12T14:57:27Z,zenbu,,ElementarySchool MiddleSchool
1019957,St Joseph's School (Fairlie),"State Integrated Co-Ed Primary, Intermediate School",,"3 Gall Street, Fairlie",03 685 8659,,NZ,170.828377,-44.105103,number,1,2006-08-11T17:43:14Z,2011-11-11T09:55:00Z,zenbu-cc,,ElementarySchool MiddleSchool
1019964,St Joseph's School (Feilding),"State Integrated Co-Ed Primary, Intermediate School",,"60 Derby Street, Feilding",06 323 4766,,NZ,175.570703,-40.220275,number,1,2006-08-11T17:43:14Z,2007-01-23T13:21:14Z,zenbu,,ElementarySchool MiddleSchool
1019971,St Joseph's School (Grey Lynn),"State Integrated Co-Ed Primary, Intermediate School",,"456 Great North Road, Auckland",09 376 5456,,NZ,174.739568,-36.867201,number,1,2006-08-11T17:43:14Z,2013-04-12T14:57:27Z,zenbu,,ElementarySchool MiddleSchool
1019978,St Joseph's School (Hastings),"State Integrated Co-Ed Primary, Intermediate School",,"404 Eastbourne Street, Hastings",06 878 7262,,NZ,176.845835,-39.645735,number,1,2006-08-11T17:43:14Z,2007-01-23T12:19:10Z,zenbu,,ElementarySchool MiddleSchool
1019985,St Joseph's School (Hawera),"State Integrated Co-Ed Primary, Intermediate School",,"32 Victoria Street, Hawera",06 278 7482,,NZ,174.279707,-39.590382,number,1,2006-08-11T17:43:15Z,2006-09-01T11:54:21Z,zenbu,,ElementarySchool MiddleSchool
1019992,St Joseph's School (Invercargill),"State Integrated Co-Ed Primary, Intermediate School",,"70 Eye Street, Invercargill",03 218 6574,,NZ,168.352868,-46.416555,number,1,2006-08-11T17:43:15Z,2011-11-11T09:55:00Z,zenbu-cc,,ElementarySchool MiddleSchool
1019999,St Joseph's School (Kaikoura),"State Integrated Co-Ed Primary, Intermediate School",,"30 Ludstone Road, Kaikoura",03 319 5725,,NZ,173.677647,-42.399767,number,1,2006-08-11T17:43:15Z,2006-09-01T11:54:21Z,zenbu,,ElementarySchool MiddleSchool
1020006,St Joseph's School (Levin),"State Integrated Co-Ed Primary, Intermediate School",,"48 Weraroa Road, Levin",06 368 8017,,NZ,175.278795,-40.624171,number,1,2006-08-11T17:43:15Z,2006-09-01T11:54:21Z,zenbu,,ElementarySchool MiddleSchool
1020013,St Joseph's School (Lyttelton),"State Integrated Co-Ed Primary, Intermediate School",,"14 a Winchester Street, Lyttelton, Christchurch",03 328 8140,,NZ,172.722308,-43.60156,number,1,2006-08-11T17:43:15Z,2006-09-01T11:54:22Z,zenbu,,ElementarySchool MiddleSchool
1020020,St Joseph's School (Nelson),"State Integrated Co-Ed Primary, Intermediate School",,"199 Collingwood Street, Nelson",03 548 4050,,NZ,173.286939,-41.279172,number,1,2006-08-11T17:43:16Z,2006-09-01T11:54:22Z,zenbu,,ElementarySchool MiddleSchool
1020034,St Joseph's School (Oamaru),"State Integrated Co-Ed Primary, Intermediate School",,"36 Usk Street, Oamaru",03 434 8856,,NZ,170.970964,-45.092834,number,1,2006-08-11T17:43:16Z,2013-04-12T15:09:03Z,zenbu,,ElementarySchool MiddleSchool
1020041,St Joseph's School (Onehunga),"State Integrated Co-Ed Primary, Intermediate School",http://www.sjs.school.nz,"125 Church Street, Onehunga, Auckland",09 636 8102,,NZ,174.788532,-36.922826,number,1,2006-08-11T17:43:16Z,2013-04-12T15:09:36Z,zenbu,,ElementarySchool MiddleSchool
1020048,St Joseph's School (Opunake),"State Integrated Co-Ed Primary, Intermediate School",,"Whitcombe Road, Opunake",06 761 8388,,NZ,173.859281,-39.449996,manual,1,2006-08-11T17:43:16Z,2008-06-08T10:55:35Z,burgla,,ElementarySchool MiddleSchool
1020062,St Joseph's School (Otahuhu),"State Integrated Co-Ed Primary, Intermediate School",,"29 High Street, Otahuhu, Auckland",09 276 4563,,NZ,174.84776,-36.945005,number,1,2006-08-11T17:43:17Z,2013-04-12T15:09:03Z,zenbu,,ElementarySchool MiddleSchool
1020069,St Joseph's School (Papanui),"State Integrated Co-Ed Primary, Intermediate School",http://www.stjopapa.school.nz,"4 Vagues Road, Papanui, Christchurch",03 352 8779,,NZ,172.614309,-43.488888,number,1,2006-08-11T17:43:17Z,2011-10-05T01:12:48Z,zenbu-cc,,ElementarySchool MiddleSchool
1020090,St Joseph's School (Pleasant Point),"State Integrated Co-Ed Primary, Intermediate School",http://www.stjoplpt.school.nz,"29 Afghan Street, Pleasant Point",03 614 7202,,NZ,171.132636,-44.262,number,1,2006-08-11T17:43:17Z,2011-11-11T09:55:00Z,zenbu-cc,,ElementarySchool MiddleSchool
1020097,St Joseph's School (Port Chalmers),"State Integrated Co-Ed Primary, Intermediate School",,"Bernicia Street, Port Chalmers, Dunedin",03 472 8657,,NZ,170.620766,-45.820545,manual,1,2006-08-11T17:43:17Z,2007-10-05T01:21:34Z,burgla,,ElementarySchool MiddleSchool
1020104,St Joseph's School (Pukekohe),"State Integrated Co-Ed Primary, Intermediate School",,"94 Seddon Street, Pukekohe",09 238 7745,,NZ,174.901293,-37.196202,number,1,2006-08-11T17:43:18Z,2013-04-12T14:57:27Z,zenbu,,ElementarySchool MiddleSchool
1020111,St Joseph's School (Queenstown),"State Integrated Co-Ed Primary, Intermediate School",,"25 Beetham Street, Queenstown",03 442 8224,,NZ,168.665481,-45.030776,number,1,2006-08-11T17:43:18Z,2006-09-01T11:54:22Z,zenbu,,ElementarySchool MiddleSchool
1020118,St Joseph's School (Rangiora),"State Integrated Co-Ed Primary, Intermediate School",,"35 Victoria Street, Rangiora",03 313 7828,,NZ,172.59603,-43.30827,manual,1,2006-08-11T17:43:18Z,2010-02-17T22:32:38Z,alunh40,,ElementarySchool MiddleSchool
1020125,St Joseph's School (Stratford),"State Integrated Co-Ed Primary, Intermediate School",,"Miranda Street, Stratford",06 765 5650,,NZ,174.2855,-39.343989,manual,1,2006-08-11T17:43:18Z,2007-04-27T21:25:34Z,burgla,,ElementarySchool MiddleSchool
1020132,St Joseph's School (Taihape),"State Integrated Co-Ed Primary, Intermediate School",,"Rauma Road, Taihape",06 388 0531,,NZ,175.810407,-39.684553,Street,0,2006-08-11T17:43:18Z,2009-04-06T10:20:30Z,joseph2453,,ElementarySchool MiddleSchool
1020146,St Joseph's School (Temuka),"State Integrated Co-Ed Primary, Intermediate School",,"Wilkin Street, Temuka",03 615 8206,,NZ,171.284494,-44.244154,manual,1,2006-08-11T17:43:19Z,2007-10-05T12:30:13Z,burgla,,ElementarySchool MiddleSchool
1020153,St Joseph's School (Timaru),"State Integrated Co-Ed Primary, Intermediate School",http://www.stjoetim.school.nz,"50 Kelvin Street, Timaru",03 688 1376,,NZ,171.225173,-44.378232,number,1,2006-08-11T17:43:19Z,2011-11-11T09:55:00Z,zenbu-cc,,ElementarySchool MiddleSchool
1020160,St Joseph's School (Upper Hutt),"State Integrated Co-Ed Primary, Intermediate School",,"Pine Avenue, Upper Hutt",04 528 4910,,NZ,175.068609,-41.123041,manual,1,2006-08-11T17:43:19Z,2007-11-05T20:44:03Z,burgla,,ElementarySchool MiddleSchool
1020167,St Joseph's School (Waipukurau),"State Integrated Co-Ed Primary, Intermediate School",,"6 Russell Street, Waipukurau",06 858 9221,,NZ,176.559205,-39.994698,number,1,2006-08-11T17:43:19Z,2007-01-23T12:57:05Z,zenbu,,ElementarySchool MiddleSchool
1020174,St Joseph's School (Wairoa),"State Integrated Co-Ed Primary, Intermediate School",,"56 Queen Street, Wairoa",06 838 8306,,NZ,177.418759,-39.03434,number,1,2006-08-11T17:43:19Z,2006-09-01T11:54:23Z,zenbu,,ElementarySchool MiddleSchool
1020181,St Joseph's School (Waitara),"State Integrated Co-Ed Primary, Intermediate School",,"21 Nelson Street, Waitara",06 754 7797,,NZ,174.228519,-39.005393,number,1,2006-08-11T17:43:20Z,2013-04-12T15:10:52Z,zenbu,,ElementarySchool MiddleSchool
1020230,St Marcellin School (Wanganui),"State Integrated Co-Ed Primary, Intermediate School",http://www.stmarcellin.school.nz/,"Totara Street, Wanganui",06 349 0023,,NZ,175.016037,-39.937514,manual,1,2006-08-11T17:43:21Z,2013-04-12T14:57:27Z,zenbu,,ElementarySchool MiddleSchool
1020251,St Mark's School (Christchurch),"State Integrated Co-Ed Primary, Intermediate School",http://www.stmarks.school.nz,"Cholmondeley Avenue, Opawa, Christchurch",03 332 7339,,NZ,172.661433,-43.552428,manual,1,2006-08-11T17:43:21Z,2011-10-05T01:13:02Z,zenbu-cc,,ElementarySchool MiddleSchool
1020265,St Martin's School,"State Co-Ed Primary, Intermediate School",http://www.stmartins.school.nz,"Albert Terrace, St Martins, Christchurch",03 332 6121,,NZ,172.656686,-43.564989,manual,1,2006-08-11T17:43:22Z,2011-10-05T01:13:09Z,zenbu-cc,,ElementarySchool MiddleSchool
1020279,St Mary's Catholic School (Otorohanga),"State Integrated Co-Ed Primary, Intermediate School",,"38 Hinewai Street, Otorohanga",07 873 8801,,NZ,175.208834,-38.181669,number,1,2006-08-11T17:43:22Z,2013-04-12T15:09:02Z,zenbu,,ElementarySchool MiddleSchool
1020286,St Mary's Catholic School (Putaruru),"State Integrated Co-Ed Primary, Intermediate School",,"5 McKenzie Street, Putaruru",07 885 1006,,NZ,175.779281,-38.047559,manual,1,2006-08-11T17:43:22Z,2007-11-16T11:25:32Z,burgla,,ElementarySchool MiddleSchool
1020328,St Mary's School (Avondale),"State Integrated Co-Ed Primary, Intermediate School",http://www.stmarysavondale.school.nz/,"2140 Great North Road, Avondale, Auckland",09 828 5599,,NZ,174.693129,-36.901801,number,1,2006-08-11T17:43:23Z,2011-11-14T20:10:12Z,zenbu-cc,,ElementarySchool MiddleSchool
1020335,St Mary's School (Blenheim),"State Integrated Co-Ed Primary, Intermediate School",,"3 Stephenson Street, Blenheim",03 578 9494,,NZ,173.953459,-41.518911,number,1,2006-08-11T17:43:23Z,2011-11-11T09:54:59Z,zenbu-cc,,ElementarySchool MiddleSchool
1020342,St Mary's School (Carterton),"State Integrated Co-Ed Primary, Intermediate School",,"King Street, Carterton",06 379 7171,,NZ,175.523908,-41.030801,manual,1,2006-08-11T17:43:24Z,2007-05-06T13:49:06Z,burgla,,ElementarySchool MiddleSchool
1020349,St Mary's School (Christchurch),"State Integrated Co-Ed Primary, Intermediate School",,"375 Manchester Street, Christchurch",03 366 2005,,NZ,172.639406,-43.523158,number,1,2006-08-11T17:43:24Z,2006-09-01T11:54:24Z,zenbu,,ElementarySchool MiddleSchool
1020370,St Mary's School (Foxton),"State Integrated Co-Ed Primary, Intermediate School",,"Johnston Street, Foxton",06 363 8177,,NZ,175.284044,-40.476489,manual,1,2006-08-11T17:43:24Z,2007-05-12T17:38:16Z,burgla,,ElementarySchool MiddleSchool
1020384,St Mary's School (Hastings),"State Integrated Co-Ed Primary, Intermediate School",,"901 Frederick Street, Mahora, Hastings",06 876 6421,,NZ,176.846722,-39.624002,number,1,2006-08-11T17:43:25Z,2006-09-01T11:54:24Z,zenbu,,ElementarySchool MiddleSchool
1020391,St Mary's School (Hokitika),"State Integrated Co-Ed Primary, Intermediate School",,"Sewell Street, Hokitika",03 755 6133,,NZ,170.967479,-42.714038,manual,1,2006-08-11T17:43:25Z,2007-11-17T20:00:46Z,burgla,,ElementarySchool MiddleSchool
1020405,St Mary's School (Mosgiel),"State Integrated Co-Ed Primary, Intermediate School",,"79 Church Street, Mosgiel, Dunedin",03 489 7716,,NZ,170.354552,-45.881376,manual,1,2006-08-11T17:43:25Z,2013-07-23T02:10:53Z,Railhead,,ElementarySchool MiddleSchool
1020412,St Mary's School (Northcote),"State Integrated Co-Ed Primary, Intermediate School",http://www.sms.school.nz,"115 Onewa Road, Northcote, Auckland",09 418 4333,,NZ,174.738374,-36.810375,number,1,2006-08-11T17:43:25Z,2013-04-12T15:09:02Z,zenbu,,ElementarySchool MiddleSchool
1020433,St Mary's School (Wanganui),"State Integrated Co-Ed Primary, Intermediate School",,"30 London Street, Wanganui",06 343 1227,,NZ,175.049442,-39.912427,number,1,2006-08-11T17:43:26Z,2006-09-01T11:54:24Z,zenbu,,ElementarySchool MiddleSchool
1020447,St Matthew's Primary School (Hastings),"State Integrated Co-Ed Primary, Intermediate School",http://www.ourplace.school.nz,"200 King Street South, Hastings",06 876 4958,,NZ,176.840066,-39.641182,number,1,2006-08-11T17:43:26Z,2011-11-14T20:10:11Z,zenbu-cc,,ElementarySchool MiddleSchool
1020454,St Matthew's School (Marton),"State Integrated Co-Ed Primary, Intermediate School",,"25-27 Ross Street, Marton",06 327 7945,,NZ,175.376283,-40.074904,number,1,2006-08-11T17:43:26Z,2006-09-01T11:54:25Z,zenbu,,ElementarySchool MiddleSchool
1020482,St Michael's School (Taita),"State Integrated Co-Ed Primary, Intermediate School",,"Cooper Street, Taita, Lower Hutt",04 567 1514,,NZ,174.961041,-41.176482,manual,1,2006-08-11T17:43:27Z,2007-11-05T19:07:53Z,burgla,,ElementarySchool MiddleSchool
1020496,St Patrick's Catholic Sch (Taumarunui),"State Integrated Co-Ed Primary, Intermediate School",,"12 High Street, Taumarunui",07 895 6933,,NZ,175.259286,-38.88105,number,1,2006-08-11T17:43:28Z,2007-01-23T12:57:11Z,zenbu,,ElementarySchool MiddleSchool
1020503,St Patrick's Catholic School,"State Integrated Co-Ed Primary, Intermediate School",http://www.stpatta.co.nz/,"625 Alexandra Street, Te Awamutu",07 871 4669,,NZ,175.318947,-38.008212,manual,1,2006-08-11T17:43:28Z,2011-06-16T19:32:07Z,zenbu,,ElementarySchool MiddleSchool
1020510,St Patrick's Catholic School (Taupo),"State Integrated Co-Ed Primary, Intermediate School",,"86 Acacia Bay Road, Taupo",07 378 0205,,NZ,176.062477,-38.678305,number,1,2006-08-11T17:43:28Z,2011-11-14T20:10:11Z,zenbu-cc,,ElementarySchool MiddleSchool
1020531,St Patrick's School (Bryndwr),"State Integrated Co-Ed Primary, Intermediate School",http://www.stpatricks.school.nz/,"57 Plynlimon Road, Bryndwr, Christchurch",03 351 5590,,NZ,172.604561,-43.512307,number,1,2006-08-11T17:43:28Z,2013-04-12T15:09:02Z,zenbu,,ElementarySchool MiddleSchool
1020545,St Patrick's School (Greymouth),"State Integrated Co-Ed Primary, Intermediate School",,"Puketahi Street, Greymouth",03 768 7830,,NZ,171.210852,-42.45223,manual,1,2006-08-11T17:43:29Z,2007-09-30T08:14:08Z,burgla,,ElementarySchool MiddleSchool
1020552,St Patrick's School (Inglewood),"State Integrated Co-Ed Primary, Intermediate School",,"53 Standish Street, Inglewood",06 756 7908,,NZ,174.209752,-39.159038,number,1,2006-08-11T17:43:29Z,2011-11-14T20:10:11Z,zenbu-cc,,ElementarySchool MiddleSchool
1020566,St Patrick's School (Kaiapoi),"State Integrated Co-Ed Primary, Intermediate School",,"Fuller Street, Kaiapoi",03 327 7700,,NZ,172.654459,-43.384466,manual,1,2006-08-11T17:43:29Z,2007-01-23T06:15:44Z,BaldEd,,ElementarySchool MiddleSchool
1020573,St Patrick's School (Kaponga),"State Integrated Co-Ed Primary, Intermediate School",,"71 Victoria Street, Kaponga, Hawera",06 764 6563,,NZ,174.156756,-39.428832,number,1,2006-08-11T17:43:29Z,2013-04-12T15:09:02Z,zenbu,,ElementarySchool MiddleSchool
1020594,St Patrick's School (Napier),"State Integrated Co-Ed Primary, Intermediate School",,"24 Riverbend Road, Marewa, Napier",06 843 9238,,NZ,176.897352,-39.505074,number,1,2006-08-11T17:43:30Z,2006-09-01T11:54:26Z,zenbu,,ElementarySchool MiddleSchool
1020601,St Patrick's School (Nightcaps),"State Integrated Co-Ed Primary, Intermediate School",,"Digger Street, Nightcaps",03 225 7639,,NZ,168.034977,-45.971428,manual,1,2006-08-11T17:43:30Z,2007-10-24T21:09:45Z,burgla,,ElementarySchool MiddleSchool
1020608,St Patrick's School (Panmure),"State Integrated Co-Ed Primary, Intermediate School",,"5 Church Crescent, Panmure, Auckland",09 527 7016,,NZ,174.85672,-36.902748,number,1,2006-08-11T17:43:30Z,2013-04-12T14:57:27Z,zenbu,,ElementarySchool MiddleSchool
1020615,St Patrick's School (Paraparaumu),"State Integrated Co-Ed Primary, Intermediate School",,"6 Tongariro Street, Paraparaumu",04 298 6780,,NZ,175.010627,-40.91564,Address,1,2006-08-11T17:43:31Z,2007-11-06T18:12:38Z,burgla,,ElementarySchool MiddleSchool
1020622,St Patrick's School (Waimate),"State Integrated Co-Ed Primary, Intermediate School",,"Cameron Street, Waimate",03 689 8584,,NZ,171.051679,-44.731187,manual,1,2006-08-11T17:43:31Z,2007-10-05T10:58:05Z,burgla,,ElementarySchool MiddleSchool
1020650,St Paul's School (Dallington),"State Integrated Co-Ed Primary, Intermediate School",http://www.stpauls.school.nz,"102 Champion street, Christchurch",03 389 4665,,NZ,172.649405,-43.515815,number,1,2006-08-11T17:43:31Z,2011-10-05T01:12:48Z,zenbu-cc,,ElementarySchool MiddleSchool
1020664,St Paul's School (Richmond),"State Integrated Co-Ed Primary, Intermediate School",,"63 Salisbury Road, Richmond, Nelson",03 544 2243,,NZ,173.194489,-41.338087,number,1,2006-08-11T17:43:32Z,2006-09-01T11:54:26Z,zenbu,,ElementarySchool MiddleSchool
1020678,St Peter Chanel School (Green Island),"State Integrated Co-Ed Primary, Intermediate School",http://www.stpeterchanel.school.nz,"242 Main Sth Road, Green Island, Dunedin",03 488 1519,,NZ,170.425785,-45.903068,manual,1,2006-08-11T17:43:32Z,2007-10-22T17:48:03Z,burgla,,ElementarySchool MiddleSchool
1020685,St Peter Chanel School (Motueka),"State Integrated Co-Ed Primary, Intermediate School",,"423 High Street, Motueka",03 528 7366,,NZ,173.010605,-41.125613,number,1,2006-08-11T17:43:32Z,2013-04-12T15:09:02Z,zenbu,,ElementarySchool MiddleSchool
1020692,St Peter Chanel School (Otaki),"State Integrated Co-Ed Primary, Intermediate School",http://www.spc.school.nz,"Convent Road, Otaki",06 364 8017,,NZ,175.14165,-40.746314,manual,1,2006-08-11T17:43:33Z,2007-11-13T18:22:10Z,burgla,,ElementarySchool MiddleSchool
1020699,St Peter's Catholic School (Cambridge),"State Integrated Co-Ed Primary, Intermediate School",http://www.stpeterscatholic.school.nz,"22 Anzac Street, Cambridge",07 827 6623,,NZ,175.472136,-37.892479,number,1,2006-08-11T17:43:33Z,2013-04-12T14:57:27Z,zenbu,,ElementarySchool MiddleSchool
1020741,St Pius X Catholic School (Melville),"State Integrated Co-Ed Primary, Intermediate School",http://www.stpius.school.nz,"57 Pine Avenue, Melville, Hamilton",07 843 6554,,NZ,175.288226,-37.812916,number,1,2006-08-11T17:43:34Z,2013-04-12T15:06:35Z,zenbu,,ElementarySchool MiddleSchool
1020748,St Pius X School (Glen Innes),"State Integrated Co-Ed Primary, Intermediate School",http://www.stpiusx.school.nz/,"103 Castledine Crescent, Glen Innes, Auckland",09 528 7257,,NZ,174.854214,-36.871637,number,1,2006-08-11T17:43:34Z,2011-11-28T00:09:53Z,zenbu-cc,,ElementarySchool MiddleSchool
1020769,St Teresa's School (Bluff),"State Integrated Co-Ed Primary, Intermediate School",,"181 Foyle Street, Bluff",03 212 8567,,NZ,168.334842,-46.600109,number,1,2006-08-11T17:43:34Z,2011-11-14T20:10:11Z,zenbu-cc,,ElementarySchool MiddleSchool
1020776,St Teresa's School (Featherston),"State Integrated Co-Ed Primary, Intermediate School",http://www.teresas.school.nz/,"63 Bell Street, Featherston",06 308 9064,,NZ,175.329193,-41.115492,number,1,2006-08-11T17:43:35Z,2011-11-14T20:10:11Z,zenbu-cc,,ElementarySchool MiddleSchool
1020783,St Teresa's School (Karori),"State Integrated Co-Ed Primary, Intermediate School",http://www.stteresas.ac.nz/,"299 Karori Road, Karori, Wellington",04 939 1725,,NZ,174.733913,-41.28596,number,1,2006-08-11T17:43:35Z,2011-11-14T20:10:11Z,zenbu-cc,,ElementarySchool MiddleSchool
1020790,St Teresa's School (Riccarton),"State Integrated Co-Ed Primary, Intermediate School",,"10 Puriri Street, Christchurch",03 348 9392,,NZ,172.591968,-43.530046,number,1,2006-08-11T17:43:35Z,2007-01-23T12:57:20Z,zenbu,,ElementarySchool MiddleSchool
1020811,St Therese School (Three Kings),"State Integrated Co-Ed Primary, Intermediate School",http://www.sainttherese.school.nz/,"463 Mt Albert Road, Three Kings, Auckland",09 620 9441,,NZ,174.750603,-36.908335,number,1,2006-08-11T17:43:36Z,2013-04-12T14:57:27Z,zenbu,,ElementarySchool MiddleSchool
1020832,St Thomas's School,"State Co-Ed Primary, Intermediate School",http://www.stthomas.school.nz/,"113 Allum Street, Kohimarama, Auckland",09 528 3938,,NZ,174.841678,-36.863077,manual,1,2006-08-11T17:43:36Z,2011-04-18T19:26:41Z,zenbu,,ElementarySchool MiddleSchool
1020839,St Thomas School (Winton),"State Integrated Co-Ed Primary, Intermediate School",http://www.stthomaswinton.school.nz,"1 Church Street, Winton",03 236 8261,,NZ,168.326126,-46.150528,number,1,2006-08-11T17:43:36Z,2011-11-14T20:10:11Z,zenbu-cc,,ElementarySchool MiddleSchool
1020846,Stanhope Road School,"State Co-Ed Primary, Intermediate School",http://www.stanhope.school.nz,"2 b Harris Road, Mt Wellington, Auckland",09 579 6434,,NZ,174.832441,-36.896128,number,1,2006-08-11T17:43:36Z,2006-09-01T11:54:27Z,zenbu,,ElementarySchool MiddleSchool
1020853,Stanley Avenue School,"State Co-Ed Primary, Intermediate School",http://www.stanleyave.school.nz,"Stanley Avenue, Te Aroha",07 884 8479,,NZ,175.697351,-37.546619,manual,1,2006-08-11T17:43:37Z,2013-04-12T14:57:27Z,zenbu,,ElementarySchool MiddleSchool
